permit,funder,installer,basin,region,lga,ward,scheme_management,extraction_type,management,payment,quantity,source,waterpoint_type,status_group,district_code,population,construction_year,recorded_year,amount_tsh,gps_height,latitude,longitude
1.0,12,15,8,11,9,16,7,14,7,4,1,3,1,2,1,150,2010,2011,50.0,1255.0,-6.09721349,36.83373961
1.0,0,4,6,3,18,16,7,3,7,2,1,8,1,0,1,1,1998,2011,5000.0,1195.0,-7.40121381,35.84256324
2.0,21,21,0,18,21,16,7,14,7,4,2,3,1,0,2,1,2000,2013,50.0,1513.0,-5.12862122,34.76932101
0.0,12,15,1,3,17,2,7,3,7,2,1,8,1,0,4,70,2000,2011,1000.0,2143.0,-9.31648179,34.5410369
1.0,12,6,2,15,18,16,7,3,7,2,1,8,1,0,1,150,2011,2011,5000.0,881.0,-7.4291217,31.38282241
0.0,2,6,5,20,18,16,7,3,7,4,1,6,1,0,5,120,1973,2011,50.0,1102.2577417818009,-5.40820783,38.86915816
0.0,21,21,8,1,18,16,9,14,11,4,1,3,1,0,3,250,2000,2013,50.0,308.9142077857674,-6.86048297,39.35517325
1.0,12,15,2,15,18,16,7,4,7,4,1,3,4,0,1,1,2012,2013,50.0,1021.0,-6.42787752,30.98585202
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,200,2006,2011,20.0,323.0,-6.12962513,38.30640491
1.0,12,15,5,8,18,16,4,14,4,4,1,3,1,0,4,200,2004,2013,20.0,872.0,-3.51595684,37.0227058
0.0,21,21,8,1,18,16,3,14,3,4,1,3,1,0,1,568,2010,2013,100.0,308.9142077857674,-6.59136797,39.11067764
0.0,21,21,8,1,18,5,9,4,11,4,1,3,4,0,2,150,2000,2013,50.0,15.0,-6.91649866,39.21996168
1.0,12,15,8,11,9,16,7,3,7,3,1,8,1,0,1,150,2001,2011,500.0,1376.0,-6.25897367,36.86105576
1.0,12,15,0,8,18,16,7,14,7,4,2,8,1,0,2,516,2006,2013,50.0,1428.0,-4.62778077,35.28650697
0.0,12,15,8,14,18,19,4,14,4,4,1,3,2,0,43,6922,2010,2011,50.0,43.0,-6.97618993,39.28830882
1.0,5,0,5,6,18,16,10,3,9,1,1,8,1,0,5,155,1995,2013,300.0,1445.0,-3.21307764,37.20963241
0.0,2,6,5,20,18,16,7,14,7,4,1,6,2,0,5,400,2007,2011,20.0,35.0,-5.50672698,38.93530343
1.0,12,15,6,11,9,16,7,8,7,5,1,7,4,0,1,150,2008,2011,300.0,287.0,-7.65294057,37.03233877
1.0,12,15,3,5,5,16,11,3,7,3,1,6,1,0,2,240,2006,2013,250.0,1282.0,-4.48237453,30.15822767
1.0,0,15,8,14,1,16,0,7,4,4,1,6,1,0,1,50,1988,2011,50.0,36.0,-6.58882735,38.84170952
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,183,2008,2013,7.0,1517.0,-3.20228969,37.22749305
1.0,1,6,6,11,18,16,10,3,11,3,2,6,1,2,4,1,1997,2011,500.0,403.0,-8.91188501,36.71741234
1.0,12,6,8,14,18,16,7,7,7,4,2,6,1,2,2,150,1986,2011,50.0,91.0,-6.78358244,38.84893578
1.0,12,15,8,11,9,16,7,15,11,5,2,7,4,0,1,100,1981,2011,400.0,428.0,-6.69871865,37.13516588
0.0,12,15,1,3,17,9,7,3,7,2,1,8,1,0,4,25,2000,2011,1000.0,2178.0,-9.58696798,34.59701788
1.0,12,6,8,14,18,16,3,7,4,3,1,6,1,0,2,6,2010,2011,5000.0,94.0,-6.76283155,38.86668324
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,90,1999,2013,10.0,1484.0,-3.20475339,37.17312469
0.0,15,17,7,16,18,16,7,13,7,5,2,3,4,2,1,1,2007,2013,1000.0,745.0,-10.62566701,36.87241565
1.0,12,15,1,16,13,16,10,3,9,3,1,8,1,0,3,60,2000,2013,500.0,1307.0,-10.93811199,35.01227875
1.0,12,15,5,6,20,16,11,3,7,3,2,8,1,0,3,50,2011,2013,200.0,1224.0,-4.3883568,37.88481654
1.0,6,15,2,15,18,16,7,7,7,4,1,3,1,0,1,450,2012,2013,100.0,1178.0,-6.7198395999999985,32.05435429
0.0,12,15,5,0,15,16,7,14,7,4,1,3,2,0,7,1500,2004,2013,50.0,1294.0,-3.37155104,36.78451675
1.0,12,15,8,11,9,16,7,15,7,4,2,7,4,0,1,1250,1978,2011,20.0,308.9142077857674,-6.24775678,37.16345991
1.0,12,6,3,5,5,16,11,3,9,3,2,6,1,1,2,1,2005,2013,750.0,1301.0,-4.58862596,30.11035655
0.0,13,15,7,16,18,16,4,6,4,4,1,0,2,2,1,1,2009,2013,50.0,761.0,-10.7968769,36.95978333
1.0,0,15,8,14,1,16,0,6,7,3,1,6,1,2,1,120,1987,2011,200.0,20.0,-6.55518496,38.89222176
0.0,12,6,1,3,18,16,10,3,9,3,1,6,1,0,5,75,2001,2011,3000.0,1445.0,-10.11737861,34.66608182
1.0,12,6,8,14,18,16,11,7,4,4,1,6,1,0,2,1,2010,2011,50.0,41.0,-6.61199206,38.79313243
0.0,12,15,1,3,17,9,7,3,7,3,1,8,1,1,4,8,2008,2011,200.0,2171.0,-9.61093958,34.47702934
1.0,17,6,6,3,17,10,8,3,10,3,1,6,1,0,4,75,1978,2011,500.0,1716.0,-9.10287383,34.68011713
0.0,15,15,7,16,18,16,9,13,11,3,2,7,4,2,5,300,2006,2013,500.0,671.0,-11.33098359,36.16149404
1.0,13,15,0,0,18,16,7,3,7,4,2,6,1,0,30,2000,2002,2013,10.0,1513.0,-3.33984698,35.67657721
1.0,12,15,0,8,18,16,10,7,9,4,2,8,1,2,1,240,2011,2013,50.0,2101.0,-4.22849934,35.42732704
0.0,15,6,5,20,18,16,7,14,7,4,2,3,2,2,5,360,2006,2011,100.0,142.0,-5.27167051,38.83725814
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,500,1999,2013,5.0,917.0,-3.37455275,37.12804102
1.0,12,15,8,11,18,16,4,14,4,4,1,3,1,0,6,1,2009,2011,20.0,387.0,-6.30481702,37.44218701
0.0,13,6,5,20,18,16,4,3,4,4,2,3,1,2,5,400,1985,2011,20.0,50.0,-5.34919285,38.97559638
0.0,12,15,1,16,18,12,9,15,11,3,1,7,4,0,5,250,2012,2013,500.0,1036.0,-10.58669757,35.76905193
1.0,17,15,7,12,18,16,7,14,7,4,1,3,2,0,1,300,2004,2013,50.0,1.0,-10.21431825,40.07786865
0.0,17,15,7,16,18,16,7,15,7,4,2,3,4,2,1,1,1998,2013,100.0,536.0,-11.14334329,37.45548799
1.0,12,15,8,14,18,16,3,7,4,4,2,6,1,0,2,10,2010,2011,50.0,104.0,-6.78267855,38.85858658
1.0,19,15,8,11,9,16,7,0,7,3,2,7,4,0,1,450,2005,2011,1000.0,308.9142077857674,-6.34852145,37.28293669
1.0,6,6,3,5,5,16,11,3,9,2,4,6,1,0,2,250,1977,2013,1200.0,1250.0,-4.51435586,30.25587707
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,70,2008,2013,6.0,1629.0,-3.29403073,37.45107256
1.0,12,15,6,11,8,16,12,8,7,5,2,7,4,0,3,200,1992,2011,1000.0,248.0,-7.77233134,37.03586638
0.0,0,5,1,16,18,12,9,15,11,3,2,7,4,0,5,420,1987,2013,500.0,1050.0,-10.5459247,35.77902379
0.0,6,6,1,3,18,16,7,3,7,3,1,6,1,1,5,70,1999,2011,3000.0,1348.0,-10.11053,34.68737093
1.0,12,6,5,0,0,16,7,3,7,3,1,8,2,0,2,150,1995,2013,20000.0,1540.0,-3.33998033,36.68622061
0.0,12,15,3,5,5,16,11,3,7,2,1,6,2,2,2,650,1995,2013,500.0,1287.0,-4.24885988,30.07453756
1.0,12,15,6,11,8,16,8,3,7,3,2,6,1,0,3,260,2007,2011,200.0,261.0,-7.86344945,36.89739004
1.0,12,15,8,14,18,16,11,3,7,4,3,5,1,0,2,1,2010,2011,50.0,87.0,-6.72442943,38.90525403
1.0,12,15,3,5,5,16,11,3,9,3,1,6,1,0,2,620,1996,2013,250.0,1409.0,-4.36713441,30.10540086
0.0,13,15,7,16,18,16,4,14,4,4,1,3,1,0,1,1,2011,2013,50.0,606.0,-10.71757308,37.16901334
0.0,12,15,1,3,18,16,7,3,7,3,1,8,1,0,5,45,2001,2011,200.0,1758.0,-9.77940111,34.60868542
0.0,12,15,6,14,18,16,4,9,4,4,1,3,2,0,53,1,2009,2011,50.0,148.0,-7.72578383,38.93853758
1.0,12,15,8,11,9,16,7,3,7,4,1,8,1,0,1,150,1975,2011,20.0,1197.0,-6.10009329,36.89894516
0.0,12,6,6,3,17,16,7,3,7,3,1,8,1,0,4,80,2006,2011,500.0,1667.0,-8.96651368,34.90973851
0.0,12,7,5,6,18,16,7,3,7,3,1,8,1,0,2,1,1992,2013,300.0,927.0,-3.78304532,37.68101702
0.0,21,21,8,1,18,16,7,14,7,4,2,6,1,0,1,2353,2010,2013,100.0,66.0,-6.6852803,39.13603616
1.0,6,6,6,11,18,16,12,15,7,3,1,7,4,0,3,440,1984,2011,600.0,283.0,-8.30584715,36.67715645
1.0,6,9,6,3,18,16,7,3,7,2,1,8,1,0,7,25,2001,2011,2800.0,1551.0,-7.74621128,35.86448753
2.0,21,21,0,18,21,16,7,14,7,4,2,3,1,2,2,1,2000,2013,30.0,1603.0,-4.66595552,34.87189632
0.0,9,15,4,9,18,16,7,14,7,4,1,2,1,2,6,300,1972,2012,100.0,1195.0,-1.12198399,34.04220222
1.0,6,8,5,6,18,16,8,14,10,3,2,3,1,0,2,250,2011,2013,1500.0,682.0,-3.54246104,37.51263270000001
1.0,12,6,6,11,18,4,10,3,7,3,0,6,1,0,4,269,2006,2011,500.0,320.0,-8.67348892,36.40445422
0.0,15,15,7,16,18,16,9,15,11,3,2,7,4,0,5,300,2007,2013,500.0,666.0,-11.30755506,36.19342106
1.0,16,18,3,15,18,11,7,3,7,3,1,8,1,1,1,1,1980,2013,500.0,1303.0,-5.6163702,30.48396889
0.0,21,21,8,1,18,16,4,14,4,4,1,7,1,0,2,100,2010,2013,100.0,67.0,-6.89327148,39.12016025
0.0,21,21,8,1,18,1,4,14,4,4,1,3,1,0,2,100,2010,2013,100.0,55.0,-6.96544389,39.09728159
1.0,1,6,6,11,18,16,10,3,11,3,2,6,1,0,4,300,1995,2011,1000.0,309.0,-8.78094458,36.35965746
1.0,6,6,5,20,18,16,7,3,7,4,1,6,1,0,4,25,2009,2011,10.0,26.0,-5.05565842,39.05502082
1.0,0,4,6,3,18,16,7,3,7,2,3,8,1,0,1,1,1990,2011,4000.0,940.0,-7.29024669,36.01417354
1.0,0,5,1,16,13,16,7,3,7,3,0,8,1,2,3,90,1992,2013,500.0,484.0,-11.09121638,34.66685635
1.0,12,15,6,3,17,3,8,3,10,3,1,8,1,0,4,150,2008,2011,500.0,2068.0,-9.31873846,34.66369573
0.0,17,15,8,14,18,16,7,11,7,4,1,3,4,2,33,500,1995,2011,100.0,296.0,-7.14183092,38.83424318
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,180,2008,2013,6.0,711.0,-3.44731155,37.52156393
0.0,12,6,6,3,17,16,7,3,7,3,1,8,1,0,4,120,2008,2011,200.0,1721.0,-9.14583278,34.92292282
1.0,11,6,3,5,7,16,7,8,7,2,1,7,6,2,3,300,1990,2013,1000.0,1210.0,-4.97676426,30.29940406
1.0,12,15,6,3,18,16,7,3,7,2,1,8,1,0,7,35,2009,2011,2000.0,1798.0,-8.25966148,35.93034589
1.0,3,6,3,5,5,16,11,3,7,3,1,8,1,0,2,250,2003,2013,200.0,1237.0,-4.31201781,30.3192299
0.0,12,6,6,3,17,16,7,3,7,3,1,8,1,0,4,120,2006,2011,500.0,1649.0,-8.96603222,34.91687863
0.0,15,17,7,16,18,16,7,13,7,2,2,3,4,2,1,1,2002,2013,3000.0,608.0,-11.17485029,37.25971343
0.0,12,15,1,3,18,16,7,3,7,3,0,8,1,2,5,152,2007,2011,3000.0,1141.0,-9.87884452,35.08551612
0.0,6,15,7,7,18,16,7,7,7,4,0,3,2,2,3,230,1979,2013,50.0,313.0,-10.20476973,38.59002927
1.0,2,7,5,6,18,16,10,3,9,3,2,8,1,0,2,42,2005,2013,2000.0,949.0,-3.78452177,37.61762232
0.0,8,15,6,3,17,16,7,8,7,3,1,1,4,0,4,40,2010,2011,500.0,1424.0,-8.82961228,35.03883464
0.0,6,15,7,7,18,16,7,8,7,4,1,7,4,0,3,420,2012,2013,50.0,362.0,-10.38274596,38.75503078
1.0,11,16,3,5,7,16,7,3,7,3,2,6,2,2,3,211,1985,2013,500.0,1011.0,-4.76245942,29.67665482
1.0,12,6,6,14,18,16,4,8,4,4,1,7,4,0,53,1,2006,2011,20.0,1.0,-7.98775851,38.76003406
1.0,12,15,3,5,7,16,9,3,7,3,1,6,1,0,3,855,2006,2013,200.0,1106.0,-4.69940189,29.68442893
1.0,12,14,7,12,18,16,7,3,7,3,1,8,1,1,33,80,2004,2013,500.0,265.0,-10.89520831,38.99978027
0.0,12,15,1,3,17,16,7,3,7,2,1,8,1,0,4,250,2006,2011,1500.0,2004.0,-9.54322773,34.81688229
1.0,12,16,8,11,18,16,7,3,7,3,2,6,1,2,2,250,1975,2011,500.0,447.0,-6.80318799,37.84626234
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,15,2008,2013,6.0,1071.0,-3.35191841,37.46365287
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,2,1,20,2003,2011,20.0,263.0,-6.31156494,38.38453306
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,2,2,100,2000,2013,20.0,1021.0,-3.47678927,36.80385679
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,10,2003,2011,20.0,300.0,-6.12399125,38.40456611
1.0,12,15,3,5,7,16,11,3,9,3,1,6,2,2,2,350,2001,2013,250.0,1529.0,-4.52241132,29.79964503
2.0,6,10,5,6,20,16,11,14,7,4,1,3,1,0,3,120,2012,2013,50.0,1162.0,-3.98599708,37.74119084
1.0,2,15,5,20,18,16,7,14,7,4,2,6,1,0,6,400,1980,2011,50.0,510.0,-5.4613190000000005,38.18045246
1.0,2,15,5,20,18,16,7,14,7,4,1,6,1,0,6,200,1975,2011,30.0,460.0,-5.35169253,38.23424145
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,90,2008,2013,7.0,1192.0,-3.25852673,37.22649694
1.0,12,15,1,3,17,16,8,3,10,2,1,8,1,0,4,22,2005,2011,2200.0,1871.0,-9.64886054,34.80504620000001
0.0,12,15,1,3,18,16,7,3,7,2,1,8,1,0,5,80,1999,2011,6000.0,1335.0,-9.86733493,34.95403156
0.0,12,14,7,12,18,16,7,14,7,4,1,3,2,2,33,210,2011,2013,30.0,412.0,-10.61796369,39.32318452
1.0,11,15,3,5,5,16,11,3,7,3,1,6,2,0,2,540,1984,2013,250.0,1276.0,-4.47294971,30.16129587
0.0,12,15,5,20,18,16,7,3,7,3,2,6,2,0,2,60,2009,2011,200.0,348.0,-4.87698536,38.59351501
1.0,0,5,6,16,18,12,7,3,7,3,2,6,1,0,5,450,1990,2013,500.0,826.0,-10.53145132,36.00937843
1.0,19,15,0,18,18,16,8,14,10,4,1,3,2,0,1,258,2004,2013,50.0,1083.0,-4.35495311,34.21215953
0.0,12,15,7,7,18,16,7,4,7,4,1,3,4,0,23,124,2006,2013,20.0,18.0,-10.14574164,39.57785607
1.0,17,6,6,3,17,18,8,3,10,3,1,6,1,0,4,75,1978,2011,500.0,1681.0,-9.05905825,34.6576725
0.0,12,15,2,15,18,16,7,3,7,2,1,6,1,1,3,800,2006,2011,1000.0,1916.0,-7.7480886,31.35419274
1.0,12,15,6,3,17,3,7,3,7,3,1,8,1,0,4,150,2008,2011,500.0,2108.0,-9.3743838,34.60696123
1.0,19,15,8,11,9,16,7,6,7,4,2,3,1,2,1,800,2006,2011,200.0,308.9142077857674,-6.14039791,36.98204213
1.0,12,15,5,6,20,16,11,14,7,4,2,3,1,0,3,80,2007,2013,50.0,926.0,-3.98096347,37.62982453
1.0,20,20,5,8,18,16,4,14,4,4,1,3,1,0,4,200,2004,2013,20.0,878.0,-3.51025829,37.02978253
1.0,12,16,8,11,18,16,7,3,7,3,2,6,1,1,2,200,1969,2011,200.0,356.0,-7.07858148,37.77488641
0.0,6,6,6,3,17,16,10,3,9,5,1,8,1,0,4,20,2007,2011,500.0,1730.0,-9.06079526,34.89385388
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,60,1999,2013,10.0,1245.0,-3.24862615,37.18765377
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,2,1,700,1978,2013,70.0,181.0,-10.76075964,39.86158641
1.0,12,15,0,18,18,16,9,0,11,3,1,3,4,0,4,120,2004,2013,500.0,1497.0,-4.79232989,34.80219142
1.0,2,15,5,20,18,16,7,14,7,4,1,6,1,2,6,150,1980,2011,40.0,343.0,-5.22788756,38.41549591
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,60,2003,2011,20.0,206.0,-6.55684072,38.32033652
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,2,1,400,2006,2013,50.0,455.05837625705175,-10.5360558,40.27913624
1.0,12,15,2,15,18,16,7,4,7,2,2,3,4,0,1,230,1988,2013,5000.0,1153.0,-6.82656326,32.04284711
1.0,1,6,6,11,8,16,0,3,7,3,2,6,1,1,3,333,1995,2011,300.0,253.0,-7.682280099999999,36.96885696
1.0,6,10,1,16,13,16,7,3,7,3,1,8,1,0,3,350,2007,2013,500.0,1247.0,-11.56432357,35.02640546
1.0,12,15,4,13,18,16,7,4,7,3,1,7,4,1,8,320,2005,2011,2000.0,1262.0,-2.48708461,33.01559667
1.0,6,10,5,6,20,16,11,3,7,3,2,8,1,2,3,1180,2010,2013,2000.0,661.0,-4.49677182,37.9085979
0.0,6,10,3,5,5,16,11,0,9,3,1,3,4,0,2,950,2002,2013,200.0,1190.0,-4.89842189,30.05433786
1.0,12,6,5,20,18,8,4,3,4,3,2,8,1,0,8,40,1995,2011,1000.0,1102.2577417818009,-4.85687702,38.79882405
1.0,12,15,7,7,18,16,7,4,7,4,0,3,4,2,43,350,2006,2013,20.0,395.0,-9.66657936,37.96018767
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,0,1,300,2005,2013,30.0,455.05837625705175,-10.28329071,39.88983872
1.0,12,15,5,20,18,16,7,14,7,4,2,3,1,2,6,200,1974,2011,30.0,377.0,-5.78405325,38.29105103
1.0,13,6,5,6,20,16,11,3,7,2,1,6,1,0,3,100,2004,2013,5500.0,547.0,-4.26904114,38.04647227
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,20,2008,2013,6.0,1272.0,-3.33390627,37.48402722
0.0,12,6,6,3,17,16,7,3,7,3,1,6,1,0,4,50,2008,2011,300.0,1366.0,-9.06812126,35.08391965
1.0,12,15,5,0,15,16,10,3,10,3,2,6,1,0,7,120,2009,2013,1000.0,1051.0,-3.40197564,36.94397351
1.0,0,6,6,3,17,3,8,3,10,2,1,6,1,0,4,53,1993,2011,5000.0,1659.0,-9.1041295,34.50863446
1.0,12,6,3,5,7,16,7,3,11,3,1,6,1,0,3,130,2005,2013,500.0,978.0,-4.75043321,29.73974144
1.0,6,6,3,5,5,16,11,3,8,3,2,6,1,0,2,540,2013,2013,500.0,1361.0,-4.57567606,30.08971121
1.0,17,6,6,3,17,10,8,3,10,3,0,6,1,2,4,65,1978,2011,500.0,1691.0,-9.09479516,34.63965484
1.0,11,16,3,5,7,16,7,3,7,3,1,6,2,1,3,380,1980,2013,100.0,1074.0,-4.69198422,29.71335558
1.0,6,6,0,8,18,16,10,3,9,4,2,6,1,0,1,355,1984,2013,25.0,997.0,-3.99777178,35.77714667
0.0,15,17,7,16,18,16,7,13,7,2,1,3,4,0,1,1,2004,2013,10000.0,474.0,-11.16269928,37.48143052
1.0,12,15,7,12,18,16,12,4,7,4,1,3,4,0,1,200,2006,2013,50.0,49.0,-10.45006692,39.95563075
1.0,12,6,3,5,7,16,9,0,7,3,1,3,4,0,3,450,1992,2013,600.0,821.0,-4.89765399,29.74147879
1.0,12,15,6,11,8,16,12,15,7,3,2,7,4,0,3,400,2010,2011,500.0,219.0,-8.15436416,36.68265455
0.0,12,15,7,12,18,16,7,3,7,4,2,8,2,2,33,500,1977,2013,25.0,688.0,-10.81823192,39.19162062
1.0,12,15,2,15,18,16,7,4,7,2,1,3,4,0,1,150,1989,2013,2500.0,1142.0,-6.79142172,32.01302326
0.0,0,5,7,16,18,16,7,3,7,2,2,6,1,0,1,1,1992,2013,600.0,559.0,-10.94802116,37.23697037
1.0,12,15,6,11,8,16,12,15,7,5,2,7,4,0,3,150,2009,2011,500.0,259.0,-8.11084236,36.69339817
1.0,12,15,0,8,18,16,9,8,11,4,1,7,4,0,3,256,2012,2013,20.0,1801.0,-3.78161713,35.57963438
1.0,12,15,0,8,18,16,7,3,7,2,2,8,1,0,2,265,2003,2013,6500.0,1725.0,-4.4632759,35.34451134
1.0,12,15,2,15,18,16,7,8,7,3,1,1,4,0,1,1000,1994,2013,1000.0,1066.0,-6.4934066,30.74698564
0.0,15,15,6,16,18,16,9,15,11,3,2,7,4,0,5,200,2009,2013,300.0,959.0,-10.53980977,35.83766111
0.0,0,5,7,16,18,16,7,15,7,2,1,3,4,2,1,1,2000,2013,2000.0,538.0,-11.22775912,37.29176686
0.0,12,15,7,12,18,16,7,4,7,4,1,3,4,2,33,1,2009,2013,50.0,427.0,-10.66562905,38.65511528
0.0,21,21,8,1,18,16,7,14,7,0,0,6,1,2,1,1632,1990,2013,50.0,77.0,-6.75092197,39.04833589
1.0,12,15,0,8,18,16,7,14,7,4,2,5,1,2,2,1360,2006,2013,50.0,1530.0,-4.73959531,35.4733962
0.0,17,15,7,16,18,16,7,15,7,2,2,3,4,2,1,230,1998,2013,1200.0,617.0,-11.11791559,37.38531279
1.0,12,15,5,6,20,16,11,3,7,3,2,8,1,0,3,80,2011,2013,200.0,1269.0,-4.39088246,37.88628697
1.0,6,16,8,11,18,16,7,3,7,4,2,6,1,0,6,1,1974,2011,20.0,385.0,-6.30088338,37.44162296
0.0,0,5,6,16,18,16,9,8,11,2,2,7,4,2,5,250,1993,2013,2000.0,963.0,-10.56281007,35.83810154
1.0,12,15,5,6,16,16,11,3,8,4,2,8,1,0,6,14,2012,2013,20.0,718.0,-3.45383038,37.3962997
1.0,13,15,8,14,1,16,0,6,4,4,1,6,1,0,1,100,2000,2011,50.0,9.0,-6.50357995,38.9357248
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,125,2009,2011,500.0,1865.0,-9.18674363,34.74641678
1.0,13,15,8,14,1,16,0,6,4,4,2,6,1,2,1,250,2011,2011,50.0,36.0,-6.56201341,38.89413560000001
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,20,2008,2013,6.0,1323.0,-3.32680298,37.45285793
1.0,12,15,8,11,9,16,7,14,7,4,0,3,1,2,1,250,1998,2011,10.0,439.0,-6.78127247,37.14502642
1.0,12,15,6,3,17,16,8,3,10,3,0,6,1,2,4,350,1975,2011,5000.0,1570.0,-9.27215583,35.14902481
0.0,12,7,5,6,18,16,2,14,1,3,2,3,1,2,2,430,1993,2013,500.0,691.0,-3.51246285,37.5627179
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,25,2008,2013,6.0,1516.0,-3.30863281,37.44599518
1.0,2,15,2,15,18,16,7,8,7,2,2,7,4,0,1,2395,2009,2013,1000.0,1038.0,-6.33465666,30.83044524
1.0,13,15,8,11,9,16,7,15,7,4,1,7,4,0,1,250,2005,2011,50.0,1278.0,-6.13399626,36.84384052
1.0,2,15,0,0,18,16,7,3,7,4,2,8,1,2,5,1,1996,2013,30.0,2166.0,-2.05577817,35.61963772
1.0,0,4,6,3,18,16,7,3,7,3,1,8,1,0,1,1,1984,2011,1000.0,1649.0,-7.88382551,35.60715615
1.0,12,15,0,18,18,16,8,0,10,3,1,3,4,0,1,356,2012,2013,500.0,1093.0,-4.24575131,34.25148586
1.0,3,6,3,5,5,16,11,3,7,3,1,8,1,0,2,580,2003,2013,200.0,1242.0,-4.31083334,30.31669542
0.0,21,21,8,1,18,16,7,14,7,4,1,6,1,0,1,123,2010,2013,25.0,55.0,-6.64678354,39.09194412
1.0,6,9,6,3,18,16,7,3,7,2,1,8,1,0,7,25,2001,2011,2800.0,1564.0,-7.75522236,35.86163091
1.0,6,6,5,0,0,16,7,3,7,4,2,8,1,2,2,200,2000,2013,50.0,1446.0,-3.35501085,36.68685532
1.0,12,15,6,3,17,16,7,9,7,3,1,8,1,1,4,150,1999,2011,200.0,1582.0,-9.21512588,35.21092272
1.0,12,15,5,6,20,16,11,3,7,3,2,8,1,0,3,100,2011,2013,200.0,1243.0,-4.39195666,37.88474506
1.0,12,6,3,5,5,16,11,3,7,3,1,6,1,0,2,453,2006,2013,750.0,1288.0,-4.48586006,30.15535443
1.0,0,5,1,16,13,16,7,3,7,3,0,8,1,2,3,96,1992,2013,550.0,508.0,-11.06784472,34.64623408
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,100,1999,2013,5.0,1062.0,-3.2962047999999995,37.19990881
1.0,12,15,0,18,18,16,9,8,11,4,0,7,6,1,4,59,2003,2013,50.0,1586.0,-4.91779512,34.7803486
1.0,12,15,7,7,18,16,12,14,4,4,1,3,2,0,13,380,2011,2013,100.0,455.05837625705175,-8.50027686,39.25755702
1.0,12,6,6,14,18,16,7,3,7,4,1,8,1,2,33,200,1999,2011,50.0,102.0,-7.43493043,38.68470604
1.0,6,10,3,5,7,16,11,3,9,3,1,6,1,0,2,471,1976,2013,250.0,1119.0,-4.83554142,29.97218364
0.0,21,21,8,1,18,1,4,14,4,4,1,3,1,0,2,90,2010,2013,100.0,48.0,-6.94535033,39.1086116
1.0,17,6,6,3,17,18,8,3,10,3,1,6,1,0,4,75,1978,2011,500.0,1598.0,-9.03245446,34.61861962
1.0,6,6,5,0,0,16,7,3,7,5,2,8,1,2,2,150,1990,2013,500.0,1910.0,-3.24638805,36.6483883
1.0,2,15,5,20,18,16,7,14,7,4,2,6,1,0,6,250,2001,2011,30.0,400.0,-5.48607962,38.40969267
1.0,11,16,3,5,7,16,7,3,7,3,1,6,1,0,3,200,1982,2013,500.0,1004.0,-4.74722615,29.7470643
1.0,12,16,8,11,18,16,7,3,7,3,1,6,1,0,2,230,1983,2011,200.0,358.0,-7.08227342,37.77086532
1.0,19,15,0,18,18,16,3,14,3,3,1,3,2,0,1,256,2008,2013,50.0,1529.0,-4.2584393,34.3642364
1.0,6,15,8,14,1,0,7,6,7,4,1,6,1,2,1,50,1972,2011,10.0,174.0,-6.636669,38.3651164
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,2,5,120,1999,2013,5.0,1137.0,-3.26979923,37.25099657
1.0,17,6,6,3,17,16,8,3,10,3,0,6,1,2,4,360,1978,2011,500.0,1469.0,-8.860222300000002,34.71594721
0.0,12,15,0,18,18,16,7,17,7,4,1,3,1,0,3,1000,1978,2013,20.0,1355.0,-5.76745171,34.37609423
1.0,12,15,5,6,16,16,11,3,8,4,2,8,2,2,6,9,1998,2013,20.0,718.0,-3.45710759,37.39608191
0.0,19,15,8,11,9,16,7,6,7,4,2,3,1,2,1,590,2006,2011,50.0,308.9142077857674,-6.21262457,36.968012
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,50,2008,2013,6.0,1603.0,-3.2980325,37.45781477
1.0,12,3,3,5,7,16,7,3,7,3,3,6,1,0,3,88,2012,2013,500.0,1073.0,-4.75242662,29.70850769
0.0,19,15,8,11,9,16,7,6,7,4,2,3,1,2,1,819,2006,2011,50.0,308.9142077857674,-6.20836057,36.95754033
